item,genre,id,name,artist,danceability,energy,key,mode,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1602,Indie Pop Rock,1JIDa3kZ1kPc842PD0ZjIQ,Being Evil Has a Price,Heavy Young Heathens,0.465,0.624,0,1,-6.492,0.0382,0.000394,0.000115,0.0995,0.334,141.931,203239
1603,Indie Pop Rock,73dopSuBj9NiIajM7JdkCa,Kiyote,Rumspringa,0.487,0.754,11,1,-4.891,0.0473,0.071,0.0456,0.261,0.811,185.158,200585
1604,Indie Pop Rock,69slgQPfy0wgBggakUaKhr,Shak'em Loose Tonight,Rumspringa,0.512,0.604,8,0,-8.328,0.0299,0.0349,0.203,0.101,0.718,171.866,222467
1605,Indie Pop Rock,0r2vPIbVws8qESpX99Ii4H,Grapevine Valentine,Kingsfoil,0.625,0.756,0,1,-5.648,0.0245,0.111,0.000137,0.218,0.339,95.017,201739
1606,Indie Pop Rock,1VFKRQGibcpNmxnrLkoAIY,Heads/tails,Hotspur,0.413,0.63,10,1,-6.164,0.0267,0.0474,1.48e-05,0.128,0.248,153.805,253700
1607,Indie Pop Rock,41Qy9XGD19I9Vq9zMWVLL2,All Of This,Shaimus,0.521,0.801,4,1,-4.562,0.0318,0.322,0.73,0.0539,0.673,159.869,155267
1608,Indie Pop Rock,3LEEyqaWv2EfYFVnJ5i1ET,Minds Awake,Rumspringa,0.556,0.614,8,0,-8.577,0.033,0.034,0.0192,0.0778,0.54,73.006,190173
1609,Indie Pop Rock,5nBoFv9WbyzLOBQQSmJxhY,House of the Rising Sun,Heavy Young Heathens,0.204,0.561,9,0,-6.713,0.0423,0.0102,0.017,0.09,0.0399,110.017,318300
1610,Indie Psych-pop,3vYadaQuFDsiUiW0u4Dt8A,Buddy,The Orwells,0.425,0.945,9,1,-4.933,0.0554,0.000231,0.000468,0.101,0.818,176.975,86333
1611,Indie Psych-pop,5PnBpKOVvQxeFvXVNYSoxs,"Show Me Love (feat. Chance The Rapper, Moses Sumney and Robin Hannibal) - Skrillex Remix",Hundred Waters,0.418,0.794,11,1,-4.973,0.0816,0.08,0.0,0.329,0.178,129.434,241846
1612,Indie Psych-pop,6BUJtgTJT9YTDkiB81maFQ,True Faith,Lotte Kestner,0.449,0.0974,7,0,-17.466,0.0419,0.946,0.00128,0.0932,0.301,173.651,282438
1613,Indie Psych-pop,0diGZ1ihw9FVAf07OEyuOO,Inside My House; Some Place I Keep Dreaming About,Ricky Eat Acid,0.296,0.247,10,1,-22.768,0.0443,0.987,0.917,0.0899,0.0455,73.66,126000
1614,Indie Psych-pop,07KMQNsSXfWJjOzFzwNWoE,Show Me Love,Hundred Waters,0.626,0.31,11,1,-15.987,0.161,0.879,0.0,0.643,0.225,60.285,75672
1615,Indie Psych-pop,2d5iML85eyaY9dP8zuSQGh,Is it Some Devil That Crawls Inside of You?,Ricky Eat Acid,0.436,0.302,1,1,-25.806,0.0772,0.99,0.97,0.114,0.155,75.014,75488
1616,Indie Psych-pop,2x4F1O1fGO6yj860N2Or0N,Who Needs You,The Orwells,0.3,0.88,5,1,-4.573,0.0465,1.37e-05,0.0273,0.0746,0.563,207.92,199147
1617,Indie Psych-pop,5mVDhLnXTHlBWJnMHXa9Qs,Halo,Lotte Kestner,0.576,0.121,9,1,-17.343,0.036,0.952,0.00111,0.1,0.063,116.826,269920
1618,Indie Psych-pop,5bIZnmBaCBs0DGretEq6O1,Cover Bombs - ODESZA Remix,Nomadic Firs,0.66,0.822,9,1,-3.193,0.0526,0.0342,0.298,0.286,0.244,80.035,210000
1619,Indie Psych-pop,1ZtVInMPy1na9kShhDlSdp,Driving Alone Past Roadwork at Night,Ricky Eat Acid,0.0,0.161,0,1,-17.855,0.0,0.946,0.218,0.0563,0.0,0.0,155000
1620,Indie R&b,3ncmoWTwJgx63LwMTyBCXf,Hrs & Hrs,Muni Long,0.52,0.546,8,0,-4.991,0.213,0.579,0.0,0.112,0.634,137.419,204317
1621,Indie R&b,7888F1QWPTn4cPbuknNV4T,HIT EM WHERE IT HURTS,PawPaw Rod,0.779,0.721,6,1,-6.371,0.214,0.122,0.00252,0.0765,0.822,178.046,165499
1622,Indie R&b,4NFD9ea0uH0MtoC30yNYE1,West Coast Love,Emotional Oranges,0.696,0.65,4,0,-5.712,0.0326,0.00666,0.153,0.14,0.587,91.997,215387
1623,Indie R&b,4TLJNON6mZLpfZX3g4Oh8B,IN THE AIR,DESTIN CONRAD,0.794,0.389,8,1,-6.132,0.0545,0.0375,0.00194,0.109,0.259,114.92,136696
1624,Indie R&b,6lIRYe72fn1pf7TNqfI0ul,"Cheesin’ (with Cautious Clay, Remi Wolf, Still Woozy, Sophie Meiers, Claud, Melanie Faye, & HXNS)",Cautious Clay,0.818,0.623,9,0,-5.901,0.043,0.201,0.0,0.112,0.968,120.104,138000
1625,Indie R&b,08vlprFBmwh9TQnjXUtZDG,FAMJAM4000,Jordan Ward,0.869,0.574,11,0,-7.383,0.0623,0.467,0.339,0.15,0.725,116.57,158133
1626,Indie R&b,6DwiGVCgXGREeCyJZtX7S1,Cold War,Cautious Clay,0.654,0.47,1,0,-10.383,0.0586,0.274,0.249,0.103,0.462,77.083,202597
1627,Indie R&b,6osru1Fx1n50mRD8QWI9m1,TODAY,Q,0.494,0.406,0,0,-8.472,0.0559,0.848,5.63e-06,0.0765,0.0853,159.957,241667
1628,Indie R&b,16BMKSNU69eW0y1Q0vWvwa,Forget About You (Intimate),Devin Kennedy,0.503,0.264,10,0,-9.762,0.0632,0.807,0.0,0.24,0.44,45.861,100739
1629,Indie R&b,3imYkN34og7muZbkSZWLUW,Ms. Poli Sci,Paul Russell,0.755,0.562,10,0,-6.828,0.174,0.146,0.0,0.0986,0.527,96.503,128705
1630,Indie Rock,7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,0.508,0.792,0,0,-7.311,0.0297,0.229,0.124,0.145,0.601,147.067,320467
1631,Indie Rock,0GO8y8jQk1PkHzS31d699N,Tongue Tied,GROUPLOVE,0.56,0.936,3,1,-5.835,0.0439,0.00847,0.0,0.161,0.371,112.96,218013
1632,Indie Rock,11iIikXxC6NP0Ma8vMD27x,Alien Blues,Vundabar,0.467,0.757,3,1,-5.093,0.033,0.0807,0.908,0.0876,0.433,82.282,155933
1633,Indie Rock,3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,Joy Again,0.682,0.9,9,1,-5.028,0.0874,0.0884,0.063,0.0685,0.937,100.721,179499
1634,Indie Rock,3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,0.763,0.803,1,1,-3.713,0.0351,0.0709,0.285,0.348,0.561,103.04,229640
1635,Indie Rock,61OJxhoY3Ix50rYVKo8zRK,Can I Call You Tonight?,Dayglow,0.641,0.842,9,1,-7.27,0.0292,0.134,0.911,0.419,0.499,129.978,278769
1636,Indie Rock,3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,0.615,0.658,5,1,-7.299,0.0343,0.096,0.000911,0.205,0.293,150.093,227080
1637,Indie Rock,2Y0iGXY6m6immVb2ktbseM,Little Dark Age,MGMT,0.705,0.712,6,1,-6.156,0.0385,0.0102,0.000855,0.1,0.62,97.512,299960
1638,Indie Rock,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,0.714,0.8,11,0,-4.808,0.0504,0.127,0.0,0.359,0.589,134.002,211560
1639,Indie Rock,6MpCaSIOfqBqbMED4kXgNY,Prom Queen,Beach Bunny,0.528,0.797,4,1,-7.487,0.0485,0.000391,0.011,0.14,0.751,143.785,136562
1640,Indie Shoegaze,0i5zjtoRR0U2715BEgUsdS,Ease,Whirr,0.28,0.94,4,0,-5.597,0.0535,0.000832,0.781,0.156,0.406,159.188,206533
1641,Indie Shoegaze,540hlAj6p3ZRIrHIMHtpaD,Younger Than You,Whirr,0.393,0.428,3,1,-13.965,0.0323,0.13,0.827,0.107,0.0663,176.981,269655
1642,Indie Shoegaze,6yjtcpFf9dLgflkS52PYNa,Leave,Whirr,0.231,0.799,8,0,-6.708,0.0441,0.000513,0.905,0.937,0.153,93.352,253444
1643,Indie Shoegaze,3bEq6ig5QphDic6RPVA8h4,Mumble,Whirr,0.2,0.906,1,0,-4.307,0.0373,8.1e-05,0.831,0.257,0.365,152.275,154921
1644,Indie Shoegaze,088Y9P83BpuBPGxpnvzElb,Mellow,Whirr,0.239,0.501,3,1,-10.923,0.041,0.000147,0.737,0.163,0.0385,143.745,313615
1645,Indie Shoegaze,4HvvHSzR1fAS653pHO5XTu,Under the Same Name,Whirr,0.487,0.437,11,1,-11.745,0.0299,0.0111,0.755,0.0957,0.0396,100.005,279451
1646,Indie Shoegaze,2fkILMqjHaXFdX79ozY7Cf,Muta,Whirr,0.413,0.742,6,1,-9.299,0.0294,0.000354,0.847,0.0838,0.559,149.957,260523
1647,Indie Shoegaze,0LLCHT7kYYjKrs4gD5WZPD,Quiero,Divino Niño,0.638,0.471,4,0,-11.995,0.063,0.0905,1.16e-06,0.0923,0.688,125.599,191630
1648,Indie Shoegaze,61VGCShpj1vV01ZfilHe9g,Vividly,Whirr,0.431,0.31,9,1,-15.252,0.0284,0.18,0.889,0.15,0.137,140.935,238101
1649,Indie Shoegaze,0wZj8uoPCbK96GIcuMtiGu,Blue Sugar,Whirr,0.268,0.304,3,1,-14.036,0.0301,0.697,0.5,0.108,0.103,77.414,288683
1650,Indie Singer-songwriter,1YekSxsAlGlYvm9zjLsKdh,Did I Mention,Jeff Lewis,0.691,0.877,7,1,-2.954,0.159,0.0393,0.0,0.0325,0.968,161.935,153787
1651,Indie Singer-songwriter,01tNpXoTjrqvb1zhG6wmop,You Never Know,Cast of High School Musical: The Musical: The Series,0.481,0.686,1,0,-7.223,0.171,0.172,0.0,0.0851,0.174,161.687,196620
1652,Indie Singer-songwriter,4vrLJML3DDi4kzSslXBUfo,Dear Arkansas Daughter,Lady Lamb,0.324,0.582,7,1,-6.613,0.0319,0.0217,2.64e-05,0.0783,0.264,111.505,352867
1653,Indie Singer-songwriter,38kSyZ90BcMkHc5FfTluXs,Second Chance,Cast of High School Musical: The Musical: The Series,0.598,0.558,6,1,-7.135,0.0279,0.206,0.0,0.159,0.384,129.943,155526
1654,Indie Singer-songwriter,7FMedJPiag48GjON0tp2PO,Crane Your Neck - Remastered,Lady Lamb,0.497,0.292,4,1,-9.515,0.0452,0.696,4.46e-06,0.156,0.193,121.544,387693
1655,Indie Singer-songwriter,68Q2XfjYwOTdIlLhnfeXib,Born to Be Brave - From High School Musical: The Musical: The Series,Cast of High School Musical: The Musical: The Series,0.705,0.734,7,1,-4.526,0.0553,0.026,0.0,0.158,0.454,117.962,189870
1656,Indie Singer-songwriter,2W23KMVGokKdHHz3a6nLPC,Born to Be Brave,Cast of High School Musical: The Musical: The Series,0.705,0.734,7,1,-4.526,0.0553,0.026,0.0,0.158,0.454,117.962,189870
1657,Indie Singer-songwriter,5tbxYUeSzEn1qMmnF2zQsK,You Never Know,Cast of High School Musical: The Musical: The Series,0.484,0.68,1,0,-7.222,0.162,0.183,0.0,0.0857,0.181,161.671,196620
1658,Indie Singer-songwriter,6qe4MSI8cWbBqo2YBNmUic,Motel,Caitlin Canty,0.505,0.341,9,1,-13.863,0.0338,0.728,6.96e-05,0.122,0.0593,95.419,184787
1659,Indie Singer-songwriter,1HangCIAZEbZxgoBQgqAUJ,Keep You Safe,Lindsey Ray,0.419,0.271,0,1,-10.016,0.0272,0.918,0.0134,0.106,0.269,75.208,204800
1660,Indorock,4rL1yvN5FplAVQmPrbYAIg,Arrivederci Maria,Bandit,0.521,0.635,2,1,-6.554,0.025,0.602,0.000323,0.269,0.616,101.996,167857
1661,Indorock,6pTx4On3cLb4iUA5N5Sp08,I Miss You So !,Bandit,0.441,0.564,9,1,-3.586,0.0268,0.251,0.000249,0.102,0.347,139.972,191720
1662,Indorock,1i77HIZTcV1qy4wbpdmzU3,Here Comes Another Lonely Night,Bandit,0.25,0.698,4,1,-3.022,0.0297,0.0649,1.38e-05,0.181,0.47,72.05,190627
1663,Indorock,6EceuhUa5wrMdKMNgPYUbK,Crying In The Chapel,Henry Arland,0.438,0.517,5,1,-6.707,0.0268,0.627,0.925,0.0972,0.549,99.779,148560
1664,Indorock,01lQQ9r3rIfkNcqRjNm17n,Beyond The Reef,The Blue Comets,0.587,0.457,2,1,-11.633,0.0293,0.543,0.511,0.186,0.554,120.64,165867
1665,Indorock,2CNtgfgDraThts9atbtVYo,Release Me,Henry Arland,0.581,0.502,10,1,-6.869,0.028,0.166,0.735,0.125,0.495,126.091,203587
1666,Indorock,6Tb6ov6FmWySITutndRw2t,A Wither Shade Of Pale,Henry Arland,0.455,0.562,10,1,-6.036,0.0268,0.33,0.655,0.181,0.311,148.06,265533
1667,Indorock,0vUXsPXOAfyapfhaK8wtQf,Twin Flames,Sebastian Lightfoot,0.511,0.573,9,0,-10.002,0.0269,0.0189,0.415,0.097,0.37,74.976,235602
1668,Indorock,5B1xeQ9Xpzy8kOohBDGUKP,Heart Of Africa,Sebastian Lightfoot,0.689,0.539,1,1,-12.911,0.0512,0.631,0.0194,0.142,0.682,103.997,222257
1669,Indorock,2k4iXKV42ry3ke5jYREKDo,Can´ t Help Falling In Love,Henry Arland,0.467,0.471,10,1,-7.892,0.0266,0.586,0.232,0.145,0.145,66.888,178600
1670,Industrial,6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,0.591,0.963,0,0,-6.489,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,222827
1671,Industrial,7CpbhqKUedOIrcvc94p60Y,Bodies,Drowning Pool,0.656,0.932,4,0,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,201960
1672,Industrial,2oDqmfa2g8W893LlwJG1qu,Closer,Nine Inch Nails,0.547,0.714,10,0,-8.628,0.044,0.000242,0.636,0.122,0.541,89.996,373000
1673,Industrial,10V8XpuyMoEcSMfM79WDET,Living Dead Girl,Rob Zombie,0.518,0.948,6,0,-5.58,0.0683,0.00504,0.104,0.228,0.55,103.025,201400
1674,Industrial,2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,Marilyn Manson,0.621,0.834,10,0,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827
1675,Industrial,4w3R0GZ2rScJMKlgPJzHRq,Sonne,Rammstein,0.51,0.917,4,0,-4.806,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440
1676,Industrial,6uEvFCaOqXyEidoO8BZbyh,Du hast,Rammstein,0.64,0.922,9,0,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
1677,Industrial,7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,0.365,0.763,11,0,-9.45,0.0591,0.00726,0.000457,0.0865,0.342,148.366,204867
1678,Industrial,0INUE1K7cEiE8VH63Rv5RJ,Happy?,Mudvayne,0.546,0.97,5,0,-2.661,0.097,0.000823,2.08e-05,0.275,0.383,100.065,216427
1679,Industrial,4eNnMvUrSu2TRpySjVC0Pv,Superbeast,Rob Zombie,0.518,0.975,8,1,-4.425,0.0575,0.000136,0.827,0.42,0.32,154.059,220267
1680,Industrial Metal,6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,0.591,0.963,0,0,-6.489,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,222827
1681,Industrial Metal,7CpbhqKUedOIrcvc94p60Y,Bodies,Drowning Pool,0.656,0.932,4,0,-3.405,0.0708,0.00347,0.00147,0.144,0.544,130.936,201960
1682,Industrial Metal,0INUE1K7cEiE8VH63Rv5RJ,Happy?,Mudvayne,0.546,0.97,5,0,-2.661,0.097,0.000823,2.08e-05,0.275,0.383,100.065,216427
1683,Industrial Metal,10V8XpuyMoEcSMfM79WDET,Living Dead Girl,Rob Zombie,0.518,0.948,6,0,-5.58,0.0683,0.00504,0.104,0.228,0.55,103.025,201400
1684,Industrial Metal,2oDqmfa2g8W893LlwJG1qu,Closer,Nine Inch Nails,0.547,0.714,10,0,-8.628,0.044,0.000242,0.636,0.122,0.541,89.996,373000
1685,Industrial Metal,2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,Marilyn Manson,0.621,0.834,10,0,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827
1686,Industrial Metal,4w3R0GZ2rScJMKlgPJzHRq,Sonne,Rammstein,0.51,0.917,4,0,-4.806,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440
1687,Industrial Metal,6uEvFCaOqXyEidoO8BZbyh,Du hast,Rammstein,0.64,0.922,9,0,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
1688,Industrial Metal,4eNnMvUrSu2TRpySjVC0Pv,Superbeast,Rob Zombie,0.518,0.975,8,1,-4.425,0.0575,0.000136,0.827,0.42,0.32,154.059,220267
1689,Industrial Metal,4tvBoSWeIW0bjhKNre5mod,Thunder Kiss '65,White Zombie,0.684,0.851,9,1,-9.792,0.0407,0.000613,0.0029,0.535,0.512,112.662,234080
1690,Industrial Rock,6Nm8h73ycDG2saCnZV8poF,Dragula,Rob Zombie,0.591,0.963,0,0,-6.489,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,222827
1691,Industrial Rock,7txxAtOMwLLnQTpKeBL6bp,Mother,Danzig,0.365,0.763,11,0,-9.45,0.0591,0.00726,0.000457,0.0865,0.342,148.366,204867
1692,Industrial Rock,10V8XpuyMoEcSMfM79WDET,Living Dead Girl,Rob Zombie,0.518,0.948,6,0,-5.58,0.0683,0.00504,0.104,0.228,0.55,103.025,201400
1693,Industrial Rock,2oDqmfa2g8W893LlwJG1qu,Closer,Nine Inch Nails,0.547,0.714,10,0,-8.628,0.044,0.000242,0.636,0.122,0.541,89.996,373000
1694,Industrial Rock,2aIB1CdRRG7YLBu9hNw9nR,The Beautiful People,Marilyn Manson,0.621,0.834,10,0,-10.068,0.0557,0.000779,0.456,0.0611,0.937,143.973,218827
1695,Industrial Rock,4w3R0GZ2rScJMKlgPJzHRq,Sonne,Rammstein,0.51,0.917,4,0,-4.806,0.0854,0.0054,0.000133,0.396,0.313,75.098,272440
1696,Industrial Rock,6uEvFCaOqXyEidoO8BZbyh,Du hast,Rammstein,0.64,0.922,9,0,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,234227
1697,Industrial Rock,4eNnMvUrSu2TRpySjVC0Pv,Superbeast,Rob Zombie,0.518,0.975,8,1,-4.425,0.0575,0.000136,0.827,0.42,0.32,154.059,220267
1698,Industrial Rock,5ugzDiilhy6ILKmKfhEzd7,The Hand That Feeds,Nine Inch Nails,0.587,0.99,0,1,-4.496,0.0783,0.0172,0.000668,0.104,0.486,127.992,211680
1699,Industrial Rock,6aF5JtQSrh7wNrkDE9B0My,When Worlds Collide,Powerman 5000,0.56,0.903,11,1,-4.77,0.0754,0.00132,0.0,0.291,0.581,143.821,177960
1700,Instrumental Post Rock,4sYn64V9gqP6bpkOGw5B9k,Your Hand In Mine,Explosions In The Sky,0.278,0.472,4,1,-16.421,0.0295,0.105,0.874,0.0631,0.134,115.069,496573
1701,Instrumental Post Rock,37HI0imp0t6a0MBS00lPkS,The Mighty Rio Grande,This Will Destroy You,0.263,0.171,1,1,-11.748,0.0338,0.241,0.87,0.0766,0.038,111.995,676987
1702,Instrumental Post Rock,0PaOYkEinHPDxK4yq7sR5l,The Light,The Album Leaf,0.154,0.123,1,1,-16.596,0.0421,0.908,0.879,0.208,0.0389,101.738,269067
1703,Instrumental Post Rock,4q26ViixkilRLjl1MdLABS,My Only Swerving,El Ten Eleven,0.521,0.627,4,1,-11.863,0.0471,0.109,0.829,0.122,0.139,171.84,314587
1704,Instrumental Post Rock,3CSO9mXOUtOzIM6Eqq9QlF,Waking Up,Explosions In The Sky,0.266,0.182,0,1,-15.988,0.0354,0.344,0.646,0.106,0.0613,105.344,290872
1705,Instrumental Post Rock,1AzBMkqhcv8KKyCYc2A1C2,Seeming,Helios,0.172,0.222,3,1,-18.408,0.0419,0.457,0.808,0.0965,0.0392,74.914,155867
1706,Instrumental Post Rock,729CDgCddpT1oLYGtscJi1,Distraction Days,The Album Leaf,0.154,0.2,2,1,-18.82,0.0472,0.903,0.959,0.0979,0.031,69.421,167554
1707,Instrumental Post Rock,3cIG78oBauowzEbkBwWADN,They Move on Tracks of Never-Ending Light,This Will Destroy You,0.645,0.188,6,1,-19.37,0.0377,0.546,0.836,0.0952,0.0748,119.999,416333
1708,Instrumental Post Rock,3JEZsNaO2MkUfW4EliIPkH,First Breath After Coma,Explosions In The Sky,0.318,0.479,4,1,-13.336,0.0313,0.0186,0.682,0.268,0.057,119.534,574000
1709,Instrumental Post Rock,5QIm5UVUJhPrpXwfFXAgKI,Nos,Balmorhea,0.477,0.0612,10,0,-25.266,0.0346,0.984,0.871,0.107,0.183,112.879,81641
1710,Jazz,3zBhihYUHBmGd2bcQIobrF,(Sittin' On) the Dock of the Bay,Otis Redding,0.769,0.367,2,1,-11.226,0.0312,0.684,1.62e-05,0.081,0.535,103.621,163756
1711,Jazz,3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",0.869,0.648,11,0,-8.698,0.0633,0.121,2.17e-05,0.126,0.9,125.035,339320
1712,Jazz,3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",0.674,0.832,9,1,-7.892,0.0308,0.146,5.06e-06,0.138,0.981,125.996,216022
1713,Jazz,4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,0.274,0.348,5,1,-8.631,0.0293,0.547,0.0133,0.334,0.328,87.43,179693
1714,Jazz,1zNXF2svmdlNxfS5XeNUgr,Don't Know Why,Norah Jones,0.745,0.219,5,1,-11.216,0.0276,0.851,1.8e-05,0.0678,0.635,88.609,186251
1715,Jazz,29U7stRjqHU6rMiS8BfaI9,What A Wonderful World,Louis Armstrong,0.271,0.165,5,1,-20.652,0.0351,0.729,1.6e-06,0.118,0.203,77.082,139227
1716,Jazz,2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire",0.697,0.832,9,1,-7.264,0.0298,0.168,0.00131,0.269,0.979,125.926,215093
1717,Jazz,1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,0.477,0.433,11,0,-6.473,0.0247,0.689,0.000195,0.151,0.611,82.52,156653
1718,Jazz,6ztstiyZL6FXzh4aG46ZPD,Boogie Wonderland,"Earth, Wind & Fire",0.802,0.756,2,0,-10.791,0.0349,0.0843,0.00765,0.0521,0.963,131.715,288293
1719,Jazz,4TTV7EcfroSLWzXRY6gLv6,Alexander Hamilton,Leslie Odom Jr.,0.609,0.435,11,0,-7.861,0.285,0.522,0.0,0.118,0.552,131.995,236738
1720,Jazz Bass,3PJMsxg6rz9FOo6xNiASXz,Goodbye Pork Pie Hat,Charles Mingus,0.356,0.0937,8,0,-16.64,0.0353,0.957,0.096,0.209,0.278,86.669,342373
1721,Jazz Bass,16nJl8NnriCJxraco5Zssm,Better Git It in Your Soul,Charles Mingus,0.457,0.548,5,0,-12.486,0.0551,0.111,0.00016,0.103,0.76,88.8,440840
1722,Jazz Bass,7rGqI0ZGTmnWiKpylL5Dcw,Beyond,Avishai Cohen,0.356,0.467,8,0,-13.444,0.0303,0.571,0.87,0.132,0.324,104.62,125600
1723,Jazz Bass,3rFzc8CLVDZ7OOtFa2jPYP,Moanin',Charles Mingus,0.488,0.476,5,0,-10.316,0.0497,0.438,0.000279,0.11,0.583,110.951,482960
1724,Jazz Bass,2Z7ktNuO2YsY2wS5FC62k4,Mood Indigo,Charles Mingus,0.348,0.107,0,0,-22.793,0.0306,0.933,0.887,0.1,0.115,58.801,285933
1725,Jazz Bass,2HfccyKw1vmXFEoOH87FCT,Swept Away,Marc Johnson,0.37,0.115,4,0,-24.572,0.0313,0.949,0.933,0.33,0.189,102.334,378520
1726,Jazz Bass,11cHTwgw5L3qrNcv5Ugv0O,Boogie Stop Shuffle,Charles Mingus,0.574,0.541,10,0,-12.369,0.0566,0.387,0.00183,0.301,0.679,129.335,298960
1727,Jazz Bass,2wHIDNvfYyZWPpMqX3fDE4,Open Letter To Duke,Charles Mingus,0.484,0.47,10,0,-13.111,0.0679,0.58,0.0751,0.343,0.188,107.794,349027
1728,Jazz Bass,1J24vNYCuLaJ3qm0SioL8A,Remembering,Avishai Cohen,0.248,0.377,9,0,-19.902,0.0531,0.94,0.881,0.114,0.0837,176.077,314213
1729,Jazz Bass,1wVqyP5MC3wJmOvEk9e6Ts,II B.S. - Edit,Charles Mingus,0.426,0.528,0,1,-10.634,0.0574,0.571,0.247,0.096,0.695,106.13,288667
1730,Jazz Blues,4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,0.274,0.348,5,1,-8.631,0.0293,0.547,0.0133,0.334,0.328,87.43,179693
1731,Jazz Blues,1kPBT8S2wJFNAyBMnGVZgL,I'd Rather Go Blind,Etta James,0.477,0.433,11,0,-6.473,0.0247,0.689,0.000195,0.151,0.611,82.52,156653
1732,Jazz Blues,0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,Etta James,0.421,0.285,2,0,-9.43,0.0293,0.829,1.55e-06,0.233,0.402,85.861,196133
1733,Jazz Blues,3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,0.592,0.355,9,1,-14.051,0.0352,0.478,0.0,0.0585,0.499,133.032,216773
1734,Jazz Blues,6Rqn2GFlmvmV4w9Ala0I1e,Feeling Good,Nina Simone,0.399,0.326,7,0,-9.239,0.0386,0.864,0.0,0.191,0.546,79.206,174000
1735,Jazz Blues,2IdwQxhJn9ZE4zIotcCefR,Stormy Weather,Etta James,0.262,0.356,0,0,-8.031,0.0303,0.613,0.0,0.175,0.426,174.176,187667
1736,Jazz Blues,30QD4VRP9yEneOh0eGTrtJ,Solitude,Billie Holiday,0.462,0.15,8,1,-13.531,0.0522,0.984,0.000902,0.105,0.19,98.66,207600
1737,Jazz Blues,2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,Ray Charles,0.556,0.61,9,1,-4.729,0.213,0.833,2.22e-06,0.258,0.665,199.373,171467
1738,Jazz Blues,5dUMh0ugelpKfoFp3qChuK,Hit the Road Jack,Ray Charles,0.598,0.571,8,0,-12.616,0.139,0.704,0.0,0.513,0.962,173.141,119880
1739,Jazz Blues,5K09WxKdlkroDyEVyOSySy,(You Make Me Feel Like) A Natural Woman,Aretha Franklin,0.603,0.271,5,1,-10.083,0.0284,0.679,0.0,0.141,0.405,110.89,165333
1740,Jazz Brass,6sJUbzyzNOrAt9dr3pkOPk,Together - Special Edition,Matthew Halsall,0.407,0.0241,6,0,-18.739,0.0347,0.978,0.565,0.101,0.163,110.375,672520
1741,Jazz Brass,0YeP4gSyzoUA8O09B0MBaF,The Sun In September,Matthew Halsall,0.283,0.24,1,1,-12.917,0.0423,0.871,0.97,0.112,0.263,181.88,470894
1742,Jazz Brass,3aqnw5JOWwyLli3SPAwtc1,Save Your Love for Me,Till Brönner,0.742,0.138,0,1,-17.009,0.0377,0.908,0.924,0.101,0.213,110.902,326733
1743,Jazz Brass,6g6U5Ip7Tvm1xsctpflOuk,Uphill,Karin Hammar,0.427,0.0445,8,1,-18.994,0.0381,0.989,0.902,0.112,0.153,117.815,241200
1744,Jazz Brass,2Guj4HKiwv4P9F2N1rpeWL,I've Been Here Before - Special Edition,Matthew Halsall,0.459,0.0463,2,0,-19.872,0.0362,0.945,0.884,0.105,0.0798,113.869,790920
1745,Jazz Brass,0jtpMDKSkMQ0WZ5e8l7iX4,Lil Darlin',Kai Winding,0.426,0.0178,4,0,-29.622,0.0563,0.979,0.56,0.119,0.222,184.112,245013
